url,locale,page_type,indexable_expected,canonical_expected,hreflang_cluster,source_file
/ru/finance/installment/,ru,calculator,true,/ru/finance/installment/,calculator:installment,src/pages/[locale]/[category]/[calculator].astro
/ru/building/insulation/,ru,calculator,true,/ru/building/insulation/,calculator:insulation,src/pages/[locale]/[category]/[calculator].astro
/ru/computers/internet-traffic/,ru,calculator,true,/ru/computers/internet-traffic/,calculator:internet-traffic,src/pages/[locale]/[category]/[calculator].astro
/ru/business/inventory-turnover/,ru,calculator,true,/ru/business/inventory-turnover/,calculator:inventory-turnover,src/pages/[locale]/[category]/[calculator].astro
/ru/electronics/inverter-power/,ru,calculator,true,/ru/electronics/inverter-power/,calculator:inverter-power,src/pages/[locale]/[category]/[calculator].astro
/ru/computers/ipv4-subnet/,ru,calculator,true,/ru/computers/ipv4-subnet/,calculator:ipv4-subnet,src/pages/[locale]/[category]/[calculator].astro
/ru/physics/kinetic-energy/,ru,calculator,true,/ru/physics/kinetic-energy/,calculator:kinetic-energy,src/pages/[locale]/[category]/[calculator].astro
/ru/electronics/kva-v-kvt/,ru,calculator,true,/ru/electronics/kva-v-kvt/,calculator:kva-kw,src/pages/[locale]/[category]/[calculator].astro
/ru/date-time/leap-year/,ru,calculator,true,/ru/date-time/leap-year/,calculator:leap-year,src/pages/[locale]/[category]/[calculator].astro
/ru/electronics/led-resistor/,ru,calculator,true,/ru/electronics/led-resistor/,calculator:led-resistor,src/pages/[locale]/[category]/[calculator].astro
/ru/physics/rychag-i-vyigrysh-v-sile/,ru,calculator,true,/ru/physics/rychag-i-vyigrysh-v-sile/,calculator:lever-moment,src/pages/[locale]/[category]/[calculator].astro
/ru/finance/leverage/,ru,calculator,true,/ru/finance/leverage/,calculator:leverage,src/pages/[locale]/[category]/[calculator].astro
/ru/household/osveshchenie-komnaty/,ru,calculator,true,/ru/household/osveshchenie-komnaty/,calculator:lighting,src/pages/[locale]/[category]/[calculator].astro
/ru/math/linear-equation/,ru,calculator,true,/ru/math/linear-equation/,calculator:linear-equation,src/pages/[locale]/[category]/[calculator].astro
/ru/math/linear-system/,ru,calculator,true,/ru/math/linear-system/,calculator:linear-system,src/pages/[locale]/[category]/[calculator].astro
/ru/building/linoleum/,ru,calculator,true,/ru/building/linoleum/,calculator:linoleum,src/pages/[locale]/[category]/[calculator].astro
/ru/math/logarithm/,ru,calculator,true,/ru/math/logarithm/,calculator:logarithm,src/pages/[locale]/[category]/[calculator].astro
/ru/business/ltv/,ru,calculator,true,/ru/business/ltv/,calculator:ltv,src/pages/[locale]/[category]/[calculator].astro
/ru/finance/market-cap/,ru,calculator,true,/ru/finance/market-cap/,calculator:market-cap,src/pages/[locale]/[category]/[calculator].astro
/ru/sport/max-heart-rate/,ru,calculator,true,/ru/sport/max-heart-rate/,calculator:max-heart-rate,src/pages/[locale]/[category]/[calculator].astro
/ru/finance/max-loan/,ru,calculator,true,/ru/finance/max-loan/,calculator:max-loan,src/pages/[locale]/[category]/[calculator].astro
/ru/building/ves-metalloprokata/,ru,calculator,true,/ru/building/ves-metalloprokata/,calculator:metal-weight,src/pages/[locale]/[category]/[calculator].astro
/ru/computers/modular-scale/,ru,calculator,true,/ru/computers/modular-scale/,calculator:modular-scale,src/pages/[locale]/[category]/[calculator].astro
/ru/math/modulo/,ru,calculator,true,/ru/math/modulo/,calculator:modulo,src/pages/[locale]/[category]/[calculator].astro
/ru/chemistry/molar-mass/,ru,calculator,true,/ru/chemistry/molar-mass/,calculator:molar-mass,src/pages/[locale]/[category]/[calculator].astro
/ru/chemistry/molarity/,ru,calculator,true,/ru/chemistry/molarity/,calculator:molarity,src/pages/[locale]/[category]/[calculator].astro
/ru/chemistry/moles/,ru,calculator,true,/ru/chemistry/moles/,calculator:moles,src/pages/[locale]/[category]/[calculator].astro
/ru/physics/momentum/,ru,calculator,true,/ru/physics/momentum/,calculator:momentum,src/pages/[locale]/[category]/[calculator].astro
/ru/business/mrr-arr/,ru,calculator,true,/ru/business/mrr-arr/,calculator:mrr-arr,src/pages/[locale]/[category]/[calculator].astro
/ru/computers/network-bandwidth/,ru,calculator,true,/ru/computers/network-bandwidth/,calculator:network-bandwidth,src/pages/[locale]/[category]/[calculator].astro
/ru/physics/newton-force/,ru,calculator,true,/ru/physics/newton-force/,calculator:newton-force,src/pages/[locale]/[category]/[calculator].astro
/ru/converters/chislo-propisyu/,ru,calculator,true,/ru/converters/chislo-propisyu/,calculator:number-to-words,src/pages/[locale]/[category]/[calculator].astro
/ru/electronics/ohms-law/,ru,calculator,true,/ru/electronics/ohms-law/,calculator:ohms-law,src/pages/[locale]/[category]/[calculator].astro
/ru/finance/overtime-pay/,ru,calculator,true,/ru/finance/overtime-pay/,calculator:overtime,src/pages/[locale]/[category]/[calculator].astro
/ru/household/pet-age/,ru,calculator,true,/ru/household/pet-age/,calculator:pet-age,src/pages/[locale]/[category]/[calculator].astro
/ru/household/pet-food/,ru,calculator,true,/ru/household/pet-food/,calculator:pet-food,src/pages/[locale]/[category]/[calculator].astro
/ru/chemistry/ph-poh/,ru,calculator,true,/ru/chemistry/ph-poh/,calculator:ph-poh,src/pages/[locale]/[category]/[calculator].astro
/ru/physics/mechanical-power/,ru,calculator,true,/ru/physics/mechanical-power/,calculator:physics-power,src/pages/[locale]/[category]/[calculator].astro
/ru/physics/torque/,ru,calculator,true,/ru/physics/torque/,calculator:physics-torque,src/pages/[locale]/[category]/[calculator].astro
/ru/building/stolbchatyy-fundament/,ru,calculator,true,/ru/building/stolbchatyy-fundament/,calculator:pile-foundation,src/pages/[locale]/[category]/[calculator].astro
/ru/building/plaster/,ru,calculator,true,/ru/building/plaster/,calculator:plaster,src/pages/[locale]/[category]/[calculator].astro
/ru/household/pool-fill-time/,ru,calculator,true,/ru/household/pool-fill-time/,calculator:pool-fill-time,src/pages/[locale]/[category]/[calculator].astro
/ru/finance/position-size/,ru,calculator,true,/ru/finance/position-size/,calculator:position-size,src/pages/[locale]/[category]/[calculator].astro
/ru/physics/potential-energy/,ru,calculator,true,/ru/physics/potential-energy/,calculator:potential-energy,src/pages/[locale]/[category]/[calculator].astro
/ru/math/power-root/,ru,calculator,true,/ru/math/power-root/,calculator:power-root,src/pages/[locale]/[category]/[calculator].astro
/ru/automotive/power-to-weight/,ru,calculator,true,/ru/automotive/power-to-weight/,calculator:power-to-weight,src/pages/[locale]/[category]/[calculator].astro
/ru/computers/ppi/,ru,calculator,true,/ru/computers/ppi/,calculator:ppi-dpi,src/pages/[locale]/[category]/[calculator].astro
/ru/physics/pressure/,ru,calculator,true,/ru/physics/pressure/,calculator:pressure,src/pages/[locale]/[category]/[calculator].astro
/ru/household/price-per-unit/,ru,calculator,true,/ru/household/price-per-unit/,calculator:price-per-unit,src/pages/[locale]/[category]/[calculator].astro
/ru/math/prime-factorization/,ru,calculator,true,/ru/math/prime-factorization/,calculator:prime-factorization,src/pages/[locale]/[category]/[calculator].astro
/ru/household/print-3d-cost/,ru,calculator,true,/ru/household/print-3d-cost/,calculator:print-3d-cost,src/pages/[locale]/[category]/[calculator].astro
/ru/math/probability/,ru,calculator,true,/ru/math/probability/,calculator:probability-basic,src/pages/[locale]/[category]/[calculator].astro
/ru/business/profit-margin-markup/,ru,calculator,true,/ru/business/profit-margin-markup/,calculator:profit,src/pages/[locale]/[category]/[calculator].astro
/ru/physics/brosok-pod-uglom/,ru,calculator,true,/ru/physics/brosok-pod-uglom/,calculator:projectile-motion,src/pages/[locale]/[category]/[calculator].astro
/ru/math/proportion/,ru,calculator,true,/ru/math/proportion/,calculator:proportion,src/pages/[locale]/[category]/[calculator].astro
/ru/math/quadratic-equation/,ru,calculator,true,/ru/math/quadratic-equation/,calculator:quadratic-equation,src/pages/[locale]/[category]/[calculator].astro
/ru/building/rafters/,ru,calculator,true,/ru/building/rafters/,calculator:rafters,src/pages/[locale]/[category]/[calculator].astro
/ru/computers/raid/,ru,calculator,true,/ru/computers/raid/,calculator:raid,src/pages/[locale]/[category]/[calculator].astro
/ru/math/ratio/,ru,calculator,true,/ru/math/ratio/,calculator:ratio,src/pages/[locale]/[category]/[calculator].astro
/ru/electronics/rc-filtr/,ru,calculator,true,/ru/electronics/rc-filtr/,calculator:rc-filter,src/pages/[locale]/[category]/[calculator].astro
/ru/education/reading-speed/,ru,calculator,true,/ru/education/reading-speed/,calculator:reading-speed,src/pages/[locale]/[category]/[calculator].astro
/ru/finance/real-return/,ru,calculator,true,/ru/finance/real-return/,calculator:real-return,src/pages/[locale]/[category]/[calculator].astro
/ru/household/recipe-cost/,ru,calculator,true,/ru/household/recipe-cost/,calculator:recipe-cost,src/pages/[locale]/[category]/[calculator].astro
/ru/household/recipe-scale/,ru,calculator,true,/ru/household/recipe-scale/,calculator:recipe-scale,src/pages/[locale]/[category]/[calculator].astro
/ru/finance/refinansirovanie/,ru,calculator,true,/ru/finance/refinansirovanie/,calculator:refinancing,src/pages/[locale]/[category]/[calculator].astro
/ru/finance/rental-yield/,ru,calculator,true,/ru/finance/rental-yield/,calculator:rental-yield,src/pages/[locale]/[category]/[calculator].astro
/ru/electronics/cvetovaya-markirovka-rezistora/,ru,calculator,true,/ru/electronics/cvetovaya-markirovka-rezistora/,calculator:resistor-color,src/pages/[locale]/[category]/[calculator].astro
/ru/electronics/resistor-network/,ru,calculator,true,/ru/electronics/resistor-network/,calculator:resistor-network,src/pages/[locale]/[category]/[calculator].astro
/ru/business/return-rate/,ru,calculator,true,/ru/business/return-rate/,calculator:return-rate,src/pages/[locale]/[category]/[calculator].astro
/ru/business/revenue-per-employee/,ru,calculator,true,/ru/business/revenue-per-employee/,calculator:revenue-per-employee,src/pages/[locale]/[category]/[calculator].astro
/ru/finance/risk-reward/,ru,calculator,true,/ru/finance/risk-reward/,calculator:risk-reward,src/pages/[locale]/[category]/[calculator].astro
/ru/business/roas/,ru,calculator,true,/ru/business/roas/,calculator:roas,src/pages/[locale]/[category]/[calculator].astro
/ru/household/vremya-zapekaniya/,ru,calculator,true,/ru/household/vremya-zapekaniya/,calculator:roast-time,src/pages/[locale]/[category]/[calculator].astro
/ru/finance/roi/,ru,calculator,true,/ru/finance/roi/,calculator:roi,src/pages/[locale]/[category]/[calculator].astro
/ru/math/roman-numerals/,ru,calculator,true,/ru/math/roman-numerals/,calculator:roman-numerals,src/pages/[locale]/[category]/[calculator].astro
/ru/building/roof-area/,ru,calculator,true,/ru/building/roof-area/,calculator:roof-area,src/pages/[locale]/[category]/[calculator].astro
/ru/building/obreshetka/,ru,calculator,true,/ru/building/obreshetka/,calculator:roof-battens,src/pages/[locale]/[category]/[calculator].astro
/ru/building/room-volume/,ru,calculator,true,/ru/building/room-volume/,calculator:room-volume,src/pages/[locale]/[category]/[calculator].astro
/ru/math/rounding/,ru,calculator,true,/ru/math/rounding/,calculator:rounding,src/pages/[locale]/[category]/[calculator].astro
/ru/finance/rule-of-72/,ru,calculator,true,/ru/finance/rule-of-72/,calculator:rule-of-72,src/pages/[locale]/[category]/[calculator].astro
/ru/finance/salary-period-convert/,ru,calculator,true,/ru/finance/salary-period-convert/,calculator:salary-convert,src/pages/[locale]/[category]/[calculator].astro
/ru/finance/salary-raise/,ru,calculator,true,/ru/finance/salary-raise/,calculator:salary-raise,src/pages/[locale]/[category]/[calculator].astro
/ru/finance/finansovaya-cel/,ru,calculator,true,/ru/finance/finansovaya-cel/,calculator:savings-goal,src/pages/[locale]/[category]/[calculator].astro
/ru/finance/savings-rate/,ru,calculator,true,/ru/finance/savings-rate/,calculator:savings-rate,src/pages/[locale]/[category]/[calculator].astro
/ru/converters/masshtab-modeli/,ru,calculator,true,/ru/converters/masshtab-modeli/,calculator:scale-model,src/pages/[locale]/[category]/[calculator].astro
/ru/business/shipping-per-unit/,ru,calculator,true,/ru/business/shipping-per-unit/,calculator:shipping-per-unit,src/pages/[locale]/[category]/[calculator].astro
/ru/finance/simple-interest/,ru,calculator,true,/ru/finance/simple-interest/,calculator:simple-interest,src/pages/[locale]/[category]/[calculator].astro
/ru/electronics/single-phase-power/,ru,calculator,true,/ru/electronics/single-phase-power/,calculator:single-phase,src/pages/[locale]/[category]/[calculator].astro
/ru/building/plitnyy-fundament/,ru,calculator,true,/ru/building/plitnyy-fundament/,calculator:slab-foundation,src/pages/[locale]/[category]/[calculator].astro
/ru/date-time/sleep-time/,ru,calculator,true,/ru/date-time/sleep-time/,calculator:sleep-time,src/pages/[locale]/[category]/[calculator].astro
/ru/geometry/slope/,ru,calculator,true,/ru/geometry/slope/,calculator:slope,src/pages/[locale]/[category]/[calculator].astro
/ru/chemistry/solution-concentration/,ru,calculator,true,/ru/chemistry/solution-concentration/,calculator:solution-concentration,src/pages/[locale]/[category]/[calculator].astro
/ru/physics/udelnaya-teploemkost/,ru,calculator,true,/ru/physics/udelnaya-teploemkost/,calculator:specific-heat,src/pages/[locale]/[category]/[calculator].astro
/ru/automotive/speed-distance-time/,ru,calculator,true,/ru/automotive/speed-distance-time/,calculator:speed-distance-time,src/pages/[locale]/[category]/[calculator].astro
/ru/building/raschet-lestnicy/,ru,calculator,true,/ru/building/raschet-lestnicy/,calculator:stairs,src/pages/[locale]/[category]/[calculator].astro
/ru/math/descriptive-statistics/,ru,calculator,true,/ru/math/descriptive-statistics/,calculator:stats-descriptive,src/pages/[locale]/[category]/[calculator].astro
/ru/sport/shagi-rasstoyanie-kalorii/,ru,calculator,true,/ru/sport/shagi-rasstoyanie-kalorii/,calculator:steps-distance-calories,src/pages/[locale]/[category]/[calculator].astro
/ru/household/stock-duration/,ru,calculator,true,/ru/household/stock-duration/,calculator:stock-duration,src/pages/[locale]/[category]/[calculator].astro
/ru/physics/napryazhenie-i-deformaciya/,ru,calculator,true,/ru/physics/napryazhenie-i-deformaciya/,calculator:stress-strain,src/pages/[locale]/[category]/[calculator].astro
/ru/building/strip-foundation/,ru,calculator,true,/ru/building/strip-foundation/,calculator:strip-foundation,src/pages/[locale]/[category]/[calculator].astro
/ru/household/stoimost-podpisok/,ru,calculator,true,/ru/household/stoimost-podpisok/,calculator:subscriptions-cost,src/pages/[locale]/[category]/[calculator].astro
/ru/building/obyom-emkosti/,ru,calculator,true,/ru/building/obyom-emkosti/,calculator:tank-volume,src/pages/[locale]/[category]/[calculator].astro
/ru/education/test-score-percent/,ru,calculator,true,/ru/education/test-score-percent/,calculator:test-score-percent,src/pages/[locale]/[category]/[calculator].astro
/ru/education/text-reading-time/,ru,calculator,true,/ru/education/text-reading-time/,calculator:text-reading-time,src/pages/[locale]/[category]/[calculator].astro
/ru/computers/text-word-char-count/,ru,calculator,true,/ru/computers/text-word-char-count/,calculator:text-word-char-count,src/pages/[locale]/[category]/[calculator].astro
/ru/physics/teploperedacha-cherez-sloy/,ru,calculator,true,/ru/physics/teploperedacha-cherez-sloy/,calculator:thermal-conduction,src/pages/[locale]/[category]/[calculator].astro
/ru/date-time/time-duration/,ru,calculator,true,/ru/date-time/time-duration/,calculator:time-duration,src/pages/[locale]/[category]/[calculator].astro
/ru/finance/time-value-money/,ru,calculator,true,/ru/finance/time-value-money/,calculator:time-value-money,src/pages/[locale]/[category]/[calculator].astro
/ru/date-time/timezone-difference/,ru,calculator,true,/ru/date-time/timezone-difference/,calculator:timezone-difference,src/pages/[locale]/[category]/[calculator].astro
/ru/household/tip/,ru,calculator,true,/ru/household/tip/,calculator:tip,src/pages/[locale]/[category]/[calculator].astro
/ru/automotive/tire-size/,ru,calculator,true,/ru/automotive/tire-size/,calculator:tire-size,src/pages/[locale]/[category]/[calculator].astro
/ru/household/trip-budget/,ru,calculator,true,/ru/household/trip-budget/,calculator:trip-budget,src/pages/[locale]/[category]/[calculator].astro
/ru/automotive/trip-cost/,ru,calculator,true,/ru/automotive/trip-cost/,calculator:trip-cost,src/pages/[locale]/[category]/[calculator].astro
/ru/building/teplyy-pol/,ru,calculator,true,/ru/building/teplyy-pol/,calculator:underfloor-heating,src/pages/[locale]/[category]/[calculator].astro
/ru/computers/unix-timestamp/,ru,calculator,true,/ru/computers/unix-timestamp/,calculator:unix-timestamp,src/pages/[locale]/[category]/[calculator].astro
/ru/household/kommunalnye-platezhi/,ru,calculator,true,/ru/household/kommunalnye-platezhi/,calculator:utility-total,src/pages/[locale]/[category]/[calculator].astro
/ru/finance/vacation-accrual/,ru,calculator,true,/ru/finance/vacation-accrual/,calculator:vacation-accrual,src/pages/[locale]/[category]/[calculator].astro
/ru/computers/video-file-size/,ru,calculator,true,/ru/computers/video-file-size/,calculator:video-file-size,src/pages/[locale]/[category]/[calculator].astro
/ru/sport/vo2max/,ru,calculator,true,/ru/sport/vo2max/,calculator:vo2max,src/pages/[locale]/[category]/[calculator].astro
/ru/electronics/delitel-napryazheniya/,ru,calculator,true,/ru/electronics/delitel-napryazheniya/,calculator:voltage-divider,src/pages/[locale]/[category]/[calculator].astro
/ru/electronics/padenie-napryazheniya/,ru,calculator,true,/ru/electronics/padenie-napryazheniya/,calculator:voltage-drop,src/pages/[locale]/[category]/[calculator].astro
/ru/sport/sootnoshenie-talii/,ru,calculator,true,/ru/sport/sootnoshenie-talii/,calculator:waist-ratio,src/pages/[locale]/[category]/[calculator].astro
/ru/sport/water-intake/,ru,calculator,true,/ru/sport/water-intake/,calculator:water-intake,src/pages/[locale]/[category]/[calculator].astro
/ru/physics/wave-frequency/,ru,calculator,true,/ru/physics/wave-frequency/,calculator:wave,src/pages/[locale]/[category]/[calculator].astro
/ru/date-time/week-number/,ru,calculator,true,/ru/date-time/week-number/,calculator:week-number,src/pages/[locale]/[category]/[calculator].astro
/ru/math/weighted-average/,ru,calculator,true,/ru/math/weighted-average/,calculator:weighted-mean,src/pages/[locale]/[category]/[calculator].astro
/ru/physics/oshchushchaemaya-temperatura/,ru,calculator,true,/ru/physics/oshchushchaemaya-temperatura/,calculator:wind-chill,src/pages/[locale]/[category]/[calculator].astro
/ru/building/ves-drevesiny/,ru,calculator,true,/ru/building/ves-drevesiny/,calculator:wood-weight,src/pages/[locale]/[category]/[calculator].astro
/ru/physics/work/,ru,calculator,true,/ru/physics/work/,calculator:work,src/pages/[locale]/[category]/[calculator].astro
/ru/date-time/work-hours/,ru,calculator,true,/ru/date-time/work-hours/,calculator:work-hours,src/pages/[locale]/[category]/[calculator].astro
/ru/finance/workday-cost/,ru,calculator,true,/ru/finance/workday-cost/,calculator:workday-cost,src/pages/[locale]/[category]/[calculator].astro
/ru/math/z-score/,ru,calculator,true,/ru/math/z-score/,calculator:z-score,src/pages/[locale]/[category]/[calculator].astro
/en/,en,home,true,/en/,home,src/pages/[locale]/index.astro
/en/calculators/,en,catalog,true,/en/calculators/,catalog,src/pages/[locale]/calculators.astro
/en/calculators/page/2/,en,catalog,true,/en/calculators/page/2/,catalog-page-2,src/pages/[locale]/calculators/page/[page].astro
/en/calculators/page/3/,en,catalog,true,/en/calculators/page/3/,catalog-page-3,src/pages/[locale]/calculators/page/[page].astro
/en/calculators/?tag=*,en,facet,false,/en/calculators/,none,functions/[locale]/calculators.js
/en/calculators/?category=*,en,facet,false,/en/calculators/,none,functions/[locale]/calculators.js
/en/calculators/?sort=*,en,facet,false,/en/calculators/,none,functions/[locale]/calculators.js
/en/calculators/?q=*,en,facet,false,/en/calculators/,none,functions/[locale]/calculators.js
/en/about/,en,service,true,/en/about/,about,src/pages/[locale]/about.astro
/en/contacts/,en,service,true,/en/contacts/,contacts,src/pages/[locale]/contacts.astro
/en/privacy/,en,service,true,/en/privacy/,privacy,src/pages/[locale]/privacy.astro
/en/finance/,en,category,true,/en/finance/,category:finance,src/pages/[locale]/[category]/index.astro
/en/currency/,en,category,true,/en/currency/,category:currency,src/pages/[locale]/[category]/index.astro
/en/fitness/,en,category,true,/en/fitness/,category:sport,src/pages/[locale]/[category]/index.astro
/en/home-improvement/,en,category,true,/en/home-improvement/,category:building,src/pages/[locale]/[category]/index.astro
/en/date-time/,en,category,true,/en/date-time/,category:date-time,src/pages/[locale]/[category]/index.astro
/en/math/,en,category,true,/en/math/,category:math,src/pages/[locale]/[category]/index.astro
/en/business/,en,category,true,/en/business/,category:business,src/pages/[locale]/[category]/index.astro
/en/converters/,en,category,true,/en/converters/,category:converters,src/pages/[locale]/[category]/index.astro
/en/electronics/,en,category,true,/en/electronics/,category:electronics,src/pages/[locale]/[category]/index.astro
/en/computers/,en,category,true,/en/computers/,category:computers,src/pages/[locale]/[category]/index.astro
/en/education/,en,category,true,/en/education/,category:education,src/pages/[locale]/[category]/index.astro
/en/automotive/,en,category,true,/en/automotive/,category:automotive,src/pages/[locale]/[category]/index.astro
/en/household/,en,category,true,/en/household/,category:household,src/pages/[locale]/[category]/index.astro
/en/geometry/,en,category,true,/en/geometry/,category:geometry,src/pages/[locale]/[category]/index.astro
/en/physics/,en,category,true,/en/physics/,category:physics,src/pages/[locale]/[category]/index.astro
/en/chemistry/,en,category,true,/en/chemistry/,category:chemistry,src/pages/[locale]/[category]/index.astro
/en/finance/loan-calculator/,en,calculator,true,/en/finance/loan-calculator/,calculator:credit-calculator,src/pages/[locale]/[category]/[calculator].astro
/en/finance/compound-interest-calculator/,en,calculator,true,/en/finance/compound-interest-calculator/,calculator:compound-interest,src/pages/[locale]/[category]/[calculator].astro
/en/finance/mortgage-calculator/,en,calculator,true,/en/finance/mortgage-calculator/,calculator:mortgage-calculator,src/pages/[locale]/[category]/[calculator].astro
/en/finance/percentage-calculator/,en,calculator,true,/en/finance/percentage-calculator/,calculator:percent-calculator,src/pages/[locale]/[category]/[calculator].astro
/en/finance/discount-calculator/,en,calculator,true,/en/finance/discount-calculator/,calculator:discount-calculator,src/pages/[locale]/[category]/[calculator].astro
/en/finance/margin-calculator/,en,calculator,true,/en/finance/margin-calculator/,calculator:margin-calculator,src/pages/[locale]/[category]/[calculator].astro
/en/finance/break-even-calculator/,en,calculator,true,/en/finance/break-even-calculator/,calculator:break-even-calculator,src/pages/[locale]/[category]/[calculator].astro
/en/currency/currency-converter/,en,calculator,true,/en/currency/currency-converter/,calculator:currency-converter,src/pages/[locale]/[category]/[calculator].astro
/en/currency/usd-to-eur/,en,calculator,true,/en/currency/usd-to-eur/,calculator:usd-to-eur,src/pages/[locale]/[category]/[calculator].astro
/en/currency/eur-to-mdl/,en,calculator,true,/en/currency/eur-to-mdl/,calculator:eur-to-mdl,src/pages/[locale]/[category]/[calculator].astro
/en/currency/usd-to-mdl/,en,calculator,true,/en/currency/usd-to-mdl/,calculator:usd-to-mdl,src/pages/[locale]/[category]/[calculator].astro
/en/fitness/bmi-calculator/,en,calculator,true,/en/fitness/bmi-calculator/,calculator:bmi-calculator,src/pages/[locale]/[category]/[calculator].astro
/en/fitness/calorie-calculator/,en,calculator,true,/en/fitness/calorie-calculator/,calculator:calorie-calculator,src/pages/[locale]/[category]/[calculator].astro
/en/fitness/body-fat-calculator/,en,calculator,true,/en/fitness/body-fat-calculator/,calculator:body-fat-calculator,src/pages/[locale]/[category]/[calculator].astro
/en/fitness/running-pace-calculator/,en,calculator,true,/en/fitness/running-pace-calculator/,calculator:running-pace-calculator,src/pages/[locale]/[category]/[calculator].astro
/en/fitness/one-rep-max-calculator/,en,calculator,true,/en/fitness/one-rep-max-calculator/,calculator:one-rep-max-calculator,src/pages/[locale]/[category]/[calculator].astro
/en/home-improvement/tile-calculator/,en,calculator,true,/en/home-improvement/tile-calculator/,calculator:tile-calculator,src/pages/[locale]/[category]/[calculator].astro
/en/home-improvement/wallpaper-calculator/,en,calculator,true,/en/home-improvement/wallpaper-calculator/,calculator:wallpaper-calculator,src/pages/[locale]/[category]/[calculator].astro
/en/home-improvement/paint-calculator/,en,calculator,true,/en/home-improvement/paint-calculator/,calculator:paint-calculator,src/pages/[locale]/[category]/[calculator].astro
/en/home-improvement/laminate-calculator/,en,calculator,true,/en/home-improvement/laminate-calculator/,calculator:laminate-calculator,src/pages/[locale]/[category]/[calculator].astro
/en/home-improvement/screed-calculator/,en,calculator,true,/en/home-improvement/screed-calculator/,calculator:screed-calculator,src/pages/[locale]/[category]/[calculator].astro
/en/home-improvement/brick-calculator/,en,calculator,true,/en/home-improvement/brick-calculator/,calculator:brick-calculator,src/pages/[locale]/[category]/[calculator].astro
/en/date-time/age-calculator/,en,calculator,true,/en/date-time/age-calculator/,calculator:age-calculator,src/pages/[locale]/[category]/[calculator].astro
/en/date-time/business-days-calculator/,en,calculator,true,/en/date-time/business-days-calculator/,calculator:working-days-calculator,src/pages/[locale]/[category]/[calculator].astro
/en/date-time/date-calculator/,en,calculator,true,/en/date-time/date-calculator/,calculator:date-shift-calculator,src/pages/[locale]/[category]/[calculator].astro
/en/physics/acceleration-calculator/,en,calculator,true,/en/physics/acceleration-calculator/,calculator:acceleration,src/pages/[locale]/[category]/[calculator].astro
/en/fitness/exercise-calorie-calculator/,en,calculator,true,/en/fitness/exercise-calorie-calculator/,calculator:activity-calories,src/pages/[locale]/[category]/[calculator].astro
/en/business/ad-budget-funnel-calculator/,en,calculator,true,/en/business/ad-budget-funnel-calculator/,calculator:ad-budget-funnel,src/pages/[locale]/[category]/[calculator].astro
/en/business/advertising-roi/,en,calculator,true,/en/business/advertising-roi/,calculator:ad-roi,src/pages/[locale]/[category]/[calculator].astro
/en/household/alcohol-units/,en,calculator,true,/en/household/alcohol-units/,calculator:alcohol-units,src/pages/[locale]/[category]/[calculator].astro
/en/finance/annuity-calculator/,en,calculator,true,/en/finance/annuity-calculator/,calculator:annuity,src/pages/[locale]/[category]/[calculator].astro
/en/business/average-order-value/,en,calculator,true,/en/business/average-order-value/,calculator:aov,src/pages/[locale]/[category]/[calculator].astro
/en/finance/apr-apy-calculator/,en,calculator,true,/en/finance/apr-apy-calculator/,calculator:apr-apy,src/pages/[locale]/[category]/[calculator].astro
/en/household/aquarium-water-change-calculator/,en,calculator,true,/en/household/aquarium-water-change-calculator/,calculator:aquarium-water-change,src/pages/[locale]/[category]/[calculator].astro
/en/math/arithmetic-progression-calculator/,en,calculator,true,/en/math/arithmetic-progression-calculator/,calculator:arithmetic-progression,src/pages/[locale]/[category]/[calculator].astro
/en/business/arpu-arppu-calculator/,en,calculator,true,/en/business/arpu-arppu-calculator/,calculator:arpu-arppu,src/pages/[locale]/[category]/[calculator].astro
/en/computers/aspect-ratio-calculator/,en,calculator,true,/en/computers/aspect-ratio-calculator/,calculator:aspect-ratio,src/pages/[locale]/[category]/[calculator].astro
/en/business/audience-growth-calculator/,en,calculator,true,/en/business/audience-growth-calculator/,calculator:audience-growth,src/pages/[locale]/[category]/[calculator].astro
/en/household/bakers-percentage-calculator/,en,calculator,true,/en/household/bakers-percentage-calculator/,calculator:bakers-percentage,src/pages/[locale]/[category]/[calculator].astro
/en/home-improvement/baluster-spacing/,en,calculator,true,/en/home-improvement/baluster-spacing/,calculator:baluster-spacing,src/pages/[locale]/[category]/[calculator].astro
/en/fitness/barbell-plates/,en,calculator,true,/en/fitness/barbell-plates/,calculator:barbell-plates,src/pages/[locale]/[category]/[calculator].astro
/en/electronics/battery-charge-time-calculator/,en,calculator,true,/en/electronics/battery-charge-time-calculator/,calculator:battery-charge-time,src/pages/[locale]/[category]/[calculator].astro
/en/electronics/battery-runtime-calculator/,en,calculator,true,/en/electronics/battery-runtime-calculator/,calculator:battery-runtime,src/pages/[locale]/[category]/[calculator].astro
/en/electronics/battery-series-parallel-calculator/,en,calculator,true,/en/electronics/battery-series-parallel-calculator/,calculator:battery-series-parallel,src/pages/[locale]/[category]/[calculator].astro
/en/fitness/bike-gear-ratio-calculator/,en,calculator,true,/en/fitness/bike-gear-ratio-calculator/,calculator:bike-gear-ratio,src/pages/[locale]/[category]/[calculator].astro
/en/fitness/bike-wheel-size/,en,calculator,true,/en/fitness/bike-wheel-size/,calculator:bike-wheel-size,src/pages/[locale]/[category]/[calculator].astro
